Birmingham News	AL	http://www.al.com/birminghamnews
Sentinel & Enterprise	MA	http://www.sentinelandenterprise.com
Southbridge Evening News	MA	http://www.southbridgeeveningnews.com
The Sun Chronicle	MA	http://www.thesunchronicle.com
Taunton Daily Gazette	MA	http://www.tauntongazette.com
Telegram & Gazette	MA	http://www.telegram.com
The Wakefield Daily Item	MA	http://www.wakefielditem.com
Westfield Evening News	MA	/wiki/Westfield,_Massachusetts
Brooklyn	MI	/wiki/The_Buffalo_News
Kalamazoo	MI	http://www.kalamazoo-gazette.com
Mackinac Island	MI	/wiki/Mackinac_Island_Town_Crier
Austin Daily Herald	MN	http://www.austindailyherald.com
Brainerd Dispatch	MN	http://www.brainerddispatch.com
Duluth News Tribune	MN	http://www.duluthnews.com
The Daily Journal	MN	/wiki/Fergus_Falls,_Minnesota
The Daily Journal	MN	http://www.thedailyjournal.com
Finance and Commerce	MN	http://www.finance-commerce.com
MinnPost.com	MN	http://www.minnpost.com
St. Paul Pioneer Press	MN	http://www.twincities.com/mld/twincities/
St. Paul Pioneer Press	MN	/wiki/St._Paul,_Minnesota
Star Tribune	MN	/wiki/The_Dallas_Morning_News
Star Tribune	MN	http://www.startribune.com
Owatonna People's Press	MN	/wiki/Owatonna,_Minnesota
Red Wing Republican Eagle	MN	/wiki/Red_Wing,_Minnesota
Post-Bulletin	MN	http://www.postbulletin.com
St. Paul Pioneer Press	MN	http://www.twincities.com/mld/twincities/
St. Paul Pioneer Press	MN	/wiki/St._Paul,_Minnesota
Winona Daily News	MN	/wiki/Winona,_Minnesota
Commercial Dispatch	MS	http://www.cdispatch.com
Laurel Leader-Call	MS	http://www.leadercall.com
Northeast Mississippi Daily Journal	MS	http://www.djournal.com/pages
Picayune Item	MS	http://www.picayuneitem.com
Columbia Daily Tribune	MO	http://www.columbiatribune.com
Columbia Missourian	MO	http://columbiamissourian.com/
Joplin Globe	MO	/wiki/Joplin,_Missouri
The Kansas City Star	MO	http://www.kcstar.com
St. Louis Globe-Democrat	MO	http://www.globe-democrat.com/
St. Louis Post-Dispatch	MO	http://www.stltoday.com/
The Daily Star-Journal	MO	/wiki/Warrensburg,_Missouri
Billings Gazette	MT	http://www.billingsgazette.com
Montana Standard	MT	/wiki/Butte,_Montana
Great Falls Tribune	MT	/wiki/Great_Falls,_Montana
Havre Daily News	MT	/wiki/Havre,_Montana
Helena Independent Record	MT	/wiki/Helena,_Montana
Missoulian	MT	http://www.missoulian.com
Missoula Independent	MT	http://www.missoulanews.com
Montana Kaimin	MT	http://www.montanakaimin.com
Columbus Telegram	NE	http://www.columbustelegram.com
Daily Nebraskan	NE	http://www.dailynebraskan.com
Grand Island Independent	NE	http://www.theindependent.com
Hastings Tribune	NE	http://www.hastingstribune.com/
Kearney Hub	NE	http://www.kearneyhub.com
Lincoln Journal Star	NE	http://www.journalstar.com
McCook Daily Gazette	NE	http://www.mccookgazette.com/
Norfolk Daily News	NE	http://www.norfolkdailynews.com/
Omaha World-Herald	NE	http://www.omaha.com
Omaha Star	NE	http://www.omahastarinc.com
Las Vegas Review-Journal	NV	/wiki/Las_Vegas,_Nevada
Reno Gazette-Journal	NV	http://www.rgj.com
Nevada Appeal	NV	http://www.tahoe.com/appeal
Las Vegas Sun	NV	http://www.lasvegassun.com
Summerlin Home News	NV	http://www.summerlinhomenews.com
Boulder City News	NV	http://www.bouldercitynews.com
The Berlin Daily Sun	NH	http://www.MountWashingtonValley.com/BDS
Concord Monitor	NH	http://www.concordmonitor.com
The Conway Daily Sun	NH	http://www.conwaydailysun.com
The Dartmouth	NH	http://www.thedartmouth.com
Foster's Daily Democrat	NH	http://www.fosters.com
Keene Sentinel	NH	http://www.keenesentinel.com
The Laconia Daily Sun	NH	http://www.laconiadailysun.com
New Hampshire Union Leader	NH	http://www.UnionLeader.com
The Portsmouth Herald	NH	http://www.Seacoastonline.com
Valley News	NH	http://www.vnews.com
Asbury Park Press	NJ	http://www.app.com
America Oggi	NJ	http://www.americaoggi.info
Burlington County Times	NJ	http://www.phillyburbs.com
Courier-Post	NJ	http://www.courierpostonline.com
The Daily Journal	NJ	/wiki/Fergus_Falls,_Minnesota
The Daily Journal	NJ	http://www.thedailyjournal.com
Gloucester County Times	NJ	http://www.nj.com/gloucester
Herald News	NJ	http://www.northjersey.com
Home News Tribune	NJ	http://www.thnt.com
Jersey Journal	NJ	http://www.nj.com/jjournal
New Jersey Herald	NJ	http://www.njherald.com
The News of Cumberland County	NJ	http://www.nj.com/bridgeton
The Star-Ledger	NJ	/w/index.php?title=List_of_newspapers_in_the_United_States&action=edit&section=2
The Star-Ledger	NJ	http://www.nj.com/starledger
Press of Atlantic City	NJ	http://www.pressplus.com
Today's Sunbeam	NJ	http://www.nj.com/sunbeam
The Trentonian	NJ	http://www.trentonian.com
Alamogordo Daily News	NM	http://www.alamogordonews.com
Albuquerque Tribune	NM	http://www.abqtrib.com
Albuquerque Journal	NM	http://www.abqjournal.com
Hobbs News-Sun	NM	http://www.hobbsnews.com
Las Cruces Bulletin	NM	http://www.lascrucesbulletin.com
Las Cruces Sun-News	NM	http://www.lcsun-news.com
Lea County Tribune	NM	http://www.leacountytribuneonline.com/
Roswell Daily Record	NM	http://www.roswell-record.com/
Santa Fe New Mexican	NM	http://www.sfnewmexican.com
The Taos News	NM	http://www.taosnews.com
AM New York	NY	http://www.amny.com
Brooklyn Eagle	NY	http://www.brooklyneagle.com
The Buffalo News	NY	http://www.buffalonews.com
Columbia Daily Spectator	NY	http://www.www.columbiaspectator.com
Daily Freeman	NY	http://www.dailyfreeman.com
The Daily Gazette	NY	http://www.dailygazette.com
Democrat and Chronicle	NY	http://www.rochesterdandc.com
The Ithaca Journal	NY	http://www.theithacajournal.com
The Journal News	NY	http://www.nyjournalnews.com
The Journal-Register	NY	http://www.journal-register.com
Lockport Union-Sun & Journal	NY	http://www.lockportjournal.com
New York Daily News	NY	http://www.nydailynews.com
New York Post	NY	/wiki/San_Jose_Mercury_News
New York Post	NY	/wiki/The_Post_and_Courier
New York Post	NY	http://www.nypostonline.com
The New York Times	NY	/wiki/Los_Angeles_Times
The New York Times	NY	http://www.nytimes.com
New York Law Journal	NY	http://www.law.com
Newsday	NY	/wiki/The_Denver_Post
Newsday	NY	http://www.newsday.com
Niagara Gazette	NY	http://www.niagara-gazette.com
Observer-Dispatch	NY	http://www.uticaod.com
Olean Times Herald	NY	http://www.oleantimesherald.com
The Post-Journal	NY	http://www.post-journal.com
The Post-Standard	NY	/w/index.php?title=List_of_newspapers_in_the_United_States&action=edit&section=3
The Post-Standard	NY	http://www.syracuse.com
The Post-Star	NY	http://www.poststar.com
Poughkeepsie Journal	NY	http://www.poughkeepsiejournal.com
Press & Sun Bulletin	NY	http://www.pressconnects.com
Press-Republican	NY	http://www.pressrepublican.com
Salamanca Press	NY	http://www.salamancapress.com
The Saratogian	NY	http://www.saratogian.com
Star-Gazette	NY	http://www.star-gazette.com
Staten Island Advance	NY	http://www.silive.com
Times Herald-Record	NY	http://www.recordonline.com
Tonawanda News	NY	http://www.tonawanda-news.com
The Wall Street Journal	NY	/wiki/USA_Today
The Wall Street Journal	NY	/wiki/San_Jose_Mercury_News
The Wall Street Journal	NY	http://www.wsj.com
Washington Square News	NY	http://www.www.nyunews.com
Asheville Citizen-Times	NC	/wiki/Asheville,_North_Carolina
Charlotte Observer	NC	/wiki/Charlotte,_North_Carolina
Clay County Progress	NC	/wiki/Hayesville,_North_Carolina
The Daily Dispatch	NC	/wiki/Douglas,_Arizona
The Daily Dispatch	NC	/wiki/Henderson,_North_Carolina
The Daily Reflector	NC	/wiki/Greenville,_North_Carolina
The Daily Tar Heel	NC	/wiki/University_of_North_Carolina_at_Chapel_Hill
The Dispatch	NC	/wiki/Lexington,_North_Carolina
Fayetteville Observer	NC	/wiki/Fayetteville,_North_Carolina
The Gaston Gazette	NC	/wiki/Gastonia,_North_Carolina
The Goldsboro News-Argus	NC	/wiki/Goldsboro,_North_Carolina
Greensboro News & Record	NC	/wiki/Greensboro,_North_Carolina
High Point Enterprise	NC	/wiki/High_Point,_North_Carolina
Jefferson Post	NC	/wiki/West_Jefferson,_North_Carolina
Kannapolis Citizen	NC	/wiki/Kannapolis,_North_Carolina
The Kinston Free Press	NC	/wiki/Kinston,_North_Carolina
Mount Airy News	NC	/wiki/Mount_Airy,_North_Carolina
Mountain Xpress	NC	/wiki/Asheville,_North_Carolina
The News & Observer	NC	/wiki/Raleigh,_North_Carolina
News-Topic	NC	/wiki/Lenoir,_North_Carolina
The Reidsville Review	NC	/wiki/Reidsville,_North_Carolina
Roanoke-Chowan News-Herald	NC	/wiki/Ahoskie,_North_Carolina
The Robesonian	NC	/wiki/Lumberton,_North_Carolina
Rocky Mount Telegram	NC	/wiki/Rocky_Mount,_North_Carolina
Salisbury Post	NC	/wiki/Salisbury,_North_Carolina
The Sanford Herald	NC	/wiki/Sanford,_North_Carolina
Smoky Mountain Sentinel	NC	/wiki/Hayesville,_North_Carolina
The Stanly News and Press	NC	/wiki/Albemarle,_North_Carolina
The Sun Journal	NC	/wiki/New_Bern,_North_Carolina
The Wake Weekly	NC	/wiki/Wake_Forest,_North_Carolina
Watauga Democrat	NC	/wiki/Boone,_North_Carolina
Wilkes Journal-Patriot	NC	/wiki/North_Wilkesboro,_North_Carolina
Winston-Salem Journal	NC	/wiki/Winston-Salem,_North_Carolina
The Yadkin Ripple	NC	/wiki/Yadkinville,_North_Carolina
Bismarck Tribune	ND	http://www.bismarcktribune.com
Devils Lake Journal	ND	http://www.devilslakejournal.com
The Dickinson Press	ND	http://www.thedickinsonpress.com
The Forum of Fargo-Moorhead	ND	http://www.in-forum.com
Grand Forks Herald	ND	http://www.grandforksherald.com
The Jamestown Sun	ND	http://www.jamestownsun.com
Minot Daily News	ND	http://www.minotdailynews.com
Valley City Times-Record	ND	http://www.times-online.com
Williston Daily Herald	ND	http://www.willistonherald.com
Akron Beacon Journal	OH	/wiki/Akron,_Ohio
The Repository	OH	/wiki/Canton,_Ohio
The Cincinnati Enquirer	OH	/wiki/Cincinnati,_Ohio
The Plain Dealer	OH	/wiki/The_Seattle_Times
The Plain Dealer	OH	/wiki/Cleveland,_Ohio
The Columbus Dispatch	OH	/wiki/Columbus,_Ohio
Dayton Daily News	OH	/wiki/Dayton,_Ohio
Tribune Chronicle	OH	/wiki/Warren,_Ohio
The Vindicator	OH	/wiki/Youngstown,_Ohio
Ada Evening News	OK	/wiki/Ada,_Oklahoma
Allen Advocate	OK	/wiki/Allen,_Oklahoma
Altus Times	OK	/wiki/Altus,_Oklahoma
Alva Review-Courier	OK	/wiki/Alva,_Oklahoma
Anadarko Daily News	OK	/wiki/Anadarko,_Oklahoma
The Atoka County Times	OK	/wiki/Atoka,_Oklahoma
Baptist Messenger	OK	/wiki/Oklahoma_City
Bartlesville Examiner-Enterprise	OK	/wiki/Bartlesville,_Oklahoma
Bishinik	OK	/wiki/Durant,_Oklahoma
Bixby Bulletin	OK	/wiki/Bixby,_Oklahoma
Blackwell Journal Tribune	OK	/wiki/Blackwell,_Oklahoma
The Broken Arrow Ledger	OK	/wiki/Broken_Arrow,_Oklahoma
The Capitol Hill Beacon	OK	/wiki/Oklahoma_City,_Oklahoma
Chickasha Express Star	OK	/wiki/Chickasha,_Oklahoma
Claremore Daily Progress	OK	/wiki/Claremore,_Oklahoma
Clinton Daily News	OK	/wiki/Clinton,_Oklahoma
Coalgate Record Register	OK	/wiki/Coalgate,_Oklahoma
Cushing Citizen	OK	/wiki/Cushing,_Oklahoma
Daily Ardmoreite	OK	/wiki/Ardmore,_Oklahoma
Daily Ardmoreite	OK	/wiki/Ardmore,_Oklahoma
Daily O'Collegian	OK	/wiki/Oklahoma_State_University_-_Stillwater
Duncan Banner	OK	/wiki/Duncan,_Oklahoma
Eastern Oklahoma Catholic	OK	/wiki/Tulsa,_Oklahoma
Edmond Sun	OK	/wiki/Edmond,_Oklahoma
Elk City Daily News	OK	/wiki/Elk_City,_Oklahoma
Lawton Constitution	OK	/wiki/Lawton,_Oklahoma
Norman Transcript	OK	/wiki/Norman,_Oklahoma
Oklahoma Daily	OK	/wiki/University_of_Oklahoma
Oklahoma Gazette	OK	/wiki/Oklahoma_City,_Oklahoma
The Oklahoman	OK	/wiki/Oklahoma_City,_Oklahoma
Pauls Valley Daily Democrat	OK	/wiki/Pauls_Valley,_Oklahoma
Sapulpa Daily Herald	OK	/wiki/Sapulpa,_Oklahoma
Shawnee News-Star	OK	/wiki/Shawnee,_Oklahoma
Sooner Catholic	OK	/wiki/Oklahoma_City,_Oklahoma
Tahlequah Daily Press	OK	/wiki/Tahlequah,_Oklahoma
Tulsa World	OK	/wiki/Tulsa,_Oklahoma
University of Tulsa Collegian	OK	/wiki/University_of_Tulsa
Urban Tulsa Weekly	OK	/wiki/Tulsa,_Oklahoma
Weatherford Daily News	OK	/wiki/Weatherford,_Oklahoma
Woodward News	OK	/wiki/Woodward,_Oklahoma
Yukon Review	OK	/wiki/Yukon,_Oklahoma
Albany Democrat-Herald	OR	/wiki/Albany,_Oregon
Ashland Daily Tidings	OR	/wiki/Ashland,_Oregon
The Daily Astorian	OR	/wiki/Astoria,_Oregon
Baker City Herald	OR	/w/index.php?title=Bandon_Western_World&action=edit&redlink=1
Beaverton Valley Times	OR	/wiki/Beaverton,_Oregon
Curry Coastal Pilot	OR	/wiki/Brookings,_Oregon
Burns Times-Herald	OR	/wiki/Burns,_Oregon
Canby Herald	OR	/wiki/Canby,_Oregon
Corvallis Gazette-Times	OR	/wiki/Corvallis,_Oregon
Cottage Grove Sentinel	OR	/wiki/Cottage_Grove,_Oregon
Polk County Itemizer-Observer	OR	/wiki/Dallas,_Oregon
Eugene Weekly	OR	/wiki/Eugene,_Oregon
The Register-Guard	OR	/wiki/Siuslaw_News
Siuslaw News	OR	/wiki/Florence,_Oregon
Grants Pass Daily Courier	OR	/wiki/Grants_Pass,_Oregon
The Hermiston Herald	OR	/wiki/Hermiston,_Oregon
The Hillsboro Argus	OR	/wiki/Hillsboro,_Oregon
Hood River News	OR	/wiki/Hood_River,_Oregon
Keizertimes	OR	/wiki/Keizer,_Oregon
Herald and News	OR	/wiki/Klamath_Falls,_Oregon
Lake Oswego Review	OR	/wiki/Lake_Oswego,_Oregon
Lake County Examiner	OR	/wiki/Lakeview,_Oregon
Lebanon Express	OR	/wiki/Lebanon,_Oregon
The Madras Pioneer	OR	/wiki/Madras,_Oregon
Mail Tribune	OR	/wiki/Medford,_Oregon
Newberg Graphic	OR	/wiki/Newberg,_Oregon
Argus Observer	OR	/wiki/Ontario,_Oregon
East Oregonian	OR	/wiki/Pendleton,_Oregon
Catholic Sentinel	OR	/wiki/Daily_Journal_of_Commerce
Daily Journal of Commerce	OR	/wiki/Jewish_Review
Jewish Review	OR	/wiki/Northwest_Labor_Press
Northwest Labor Press	OR	/wiki/The_Oregonian
The Oregonian	OR	/wiki/The_San_Diego_Union-Tribune
The Oregonian	OR	/wiki/Portland_Business_Journal
Portland Business Journal	OR	/wiki/Portland_Tribune
Portland Tribune	OR	/wiki/Portland_Alliance
Portland Alliance	OR	/wiki/The_Portland_Mercury
The Portland Mercury	OR	/w/index.php?title=The_Skanner&action=edit&redlink=1
Street Roots	OR	/wiki/Willamette_Week
Willamette Week	OR	/wiki/Central_Oregonian
Central Oregonian	OR	/wiki/Prineville,_Oregon
The Redmond Spokesman	OR	/wiki/Redmond,_Oregon
The Umpqua Post	OR	/wiki/Reedsport,_Oregon
The News-Review	OR	/wiki/Roseburg,_Oregon
Capital Press	OR	/wiki/Salem,_Oregon
Salem Weekly	OR	/wiki/Statesman_Journal
Statesman Journal	OR	/wiki/The_Sandy_Post
The Sandy Post	OR	/wiki/Sandy,_Oregon
Seaside Signal	OR	/wiki/Seaside,_Oregon
Nugget Newspaper	OR	/wiki/Sisters,_Oregon
The Dalles Chronicle	OR	/wiki/The_Dalles,_Oregon
West Linn Tidings	OR	/wiki/West_Linn,_Oregon
Wilsonville Spokesman	OR	/wiki/Wilsonville,_Oregon
Woodburn Independent	OR	/wiki/Woodburn,_Oregon
Altoona Mirror	PA	/wiki/Altoona,_Pennsylvania
Beaver County Times	PA	/wiki/Beaver,_Pennsylvania
Centre Daily Times	PA	http://www.centredaily.com
Citizens' Voice	PA	http://www.citizensvoice.com
The Daily Local News	PA	http://www.dailylocal.com
Erie Times-News	PA	http://www.goerie.com
The Express-Times	PA	http://www.nj.com/expresstimes
The Intelligencer	PA	http://www.theintelligencer.net
Intelligencer Journal	PA	http://www.lancasteronline.com
The Morning Call	PA	http://www.mcall.com
The News-Item	PA	http://www.newsitem.com
The Patriot-News	PA	http://www.patriot-news.com
Philadelphia City Paper	PA	http://www.citypaper.net
Philadelphia Daily News	PA	/wiki/Newsday
Philadelphia Daily News	PA	http://www.phillynews.com
Philadelphia Front Page News	PA	http://www.http://www.frontpagenews.us/
The Philadelphia Inquirer	PA	/wiki/Philadelphia_Daily_News
The Philadelphia Inquirer	PA	http://www.phillynews.com
Philadelphia Tribune	PA	http://www.phila-tribune.com
Pittsburgh Post-Gazette	PA	/wiki/The_Berkshire_Eagle
Pittsburgh Post-Gazette	PA	http://www.post-gazette.com
Pittsburgh Tribune-Review	PA	http://www.pghtrib.com
Pocono Record	PA	http://www.poconorecoord.com
Public Opinion	PA	http://www.publicopiniononline.com
Reading Eagle	PA	http://www.readingeagle.com
The Republican & Herald	PA	http://www.schuylkill.com
Times Leader	PA	http://www.timesleader.com
The Tribune-Democrat	PA	http://www.tribune-democrat.com
Williamsport Sun Gazette	PA	http://www.sungazette.com
York Daily Record	PA	http://www.ydr.com
The York Dispatch	PA	http://www.yorkdispatch.com
Warwick Daily Times	RI	/wiki/RISN_Operations
The Post and Courier	SC	/wiki/The_Post-Standard
The Post and Courier	SC	/wiki/Charleston,_South_Carolina
Morning News	SC	/wiki/Florence,_South_Carolina
The Greenville News	SC	/wiki/Greenville,_South_Carolina
Aberdeen American News	SD	/wiki/Aberdeen,_South_Dakota
American News	SD	/wiki/Aberdeen,_South_Dakota
Beresford Republic	SD	/wiki/Beresford,_South_Dakota
Capital Journal	SD	/wiki/Pierre,_South_Dakota
Huron Plainsman	SD	/wiki/Huron,_South_Dakota
Indian Country Today	SD	/wiki/Rapid_City,_South_Dakota
Rapid City Journal	SD	/wiki/Rapid_City,_South_Dakota
Argus Leader	SD	/wiki/Sioux_Falls,_South_Dakota
Plain Talk	SD	/wiki/Vermillion,_South_Dakota
True Dakotan	SD	/wiki/Wessington_Springs,_South_Dakota
The Greeneville Sun	TN	http://www.greenevillesun.com
Chattanooga Times Free Press	TN	http://www.timesfreepress.com
Kingsport Times-News	TN	http://www.timesnews.net
Knoxville News Sentinel	TN	http://www.knoxnews.com
Out & About Newspaper	TN	/wiki/Nashville,_Tennessee
Commercial Appeal	TN	http://www.commercialappeal.com
Memphis Flyer	TN	http://www.memphisflyer.com
Memphis Daily News	TN	http://www.memphisdailynews.com
The Tennessean	TN	http://www.tennessean.com
The Jackson Sun	TN	http://www.jacksonsun.com
Herald & Tribune	TN	http://www.heraldandtribune.com
The Daily News Journal	TN	/wiki/Murfreesboro,_Tennessee
Bennington Banner	VT	/wiki/Bennington,_Vermont
Barre Montpelier Times Argus	VT	/wiki/Barre_(city),_Vermont
Brattleboro Reformer	VT	/wiki/Brattleboro,_Vermont
Burlington Free Press	VT	/wiki/Burlington,_Vermont
Caledonian-Record	VT	/wiki/St._Johnsbury,_Vermont
Newport Daily Express	VT	/wiki/Newport_(city),_Vermont
Rutland Herald	VT	/wiki/Norwich_Bulletin
Rutland Herald	VT	/wiki/Rutland_(city),_Vermont
St. Albans Messenger	VT	/wiki/St._Albans_(town),_Vermont
Bristol Herald Courier	VA	http://www.tricities.com
Culpeper Star Exponent	VA	http://www.starexponent.com
The Daily Progress	VA	http://www.dailyprogress.com
Danville Register & Bee	VA	http://www.registerbee.com
Martinsville Bulletin	VA	http://www.martinsvillebulletin.com
The News & Advance	VA	http://www.newsadvance.com
The News Leader	VA	http://www.newsleader.com
The News Virginian	VA	http://www.newsvirginian.com
Potomac News	VA	http://www.potomacnews.com
The Progress-Index	VA	http://www.progress-index.com
Richmond Times-Dispatch	VA	http://www.timesdispatch.com/
The Roanoke Times	VA	http://www.roanoke.com
The Virginian-Pilot	VA	http://www.hamptonroads.com/pilotonline
Virginian Review	VA	http://www.alleghenyhighlands.com
The Washington Examiner	VA	http://www.dcexaminer.com
The Washington Examiner	VA	/wiki/Roll_Call
Winchester Star	VA	http://www.winchesterstar.com/
The Columbian	WA	/wiki/Vancouver,_Washington
The Daily World	WA	/wiki/Aberdeen,_Washington
King County Journal	WA	/wiki/Bellevue,_Washington
Kitsap Sun	WA	/wiki/Bremerton,_Washington
Maandblad de Krant	WA	http://www.dekrant.ca
The Olympian	WA	/wiki/Olympia,_Washington
Seattle Post-Intelligencer	WA	/wiki/Seattle,_Washington
The Seattle Times	WA	/wiki/Chicago_Sun-Times
The Seattle Times	WA	/wiki/Seattle,_Washington
Seattle Weekly	WA	/wiki/Seattle,_Washington
Spokesman-Review	WA	/wiki/Spokane,_Washington
Tri-City Herald	WA	/wiki/Kennewick,_Washington
Whidbey News-Times	WA	/wiki/Oak_Harbor,_Washington
Yakima Herald-Republic	WA	/wiki/Yakima,_Washington
The Washington Post	DC	/wiki/Daily_News_(New_York)
The Washington Post	DC	/wiki/The_Washington_Times
The Washington Times	DC	/wiki/Express_(newspaper)
The Washington Examiner	DC	http://www.dcexaminer.com
The Washington Examiner	DC	/wiki/Roll_Call
Roll Call	DC	/wiki/The_Hill_(newspaper)
Charleston Daily Mail	WV	/wiki/Charleston,_West_Virginia
The Charleston Gazette	WV	/wiki/Charleston,_West_Virginia
Times West Virginian	WV	http://www.timeswv.com
The Herald-Dispatch	WV	/wiki/Huntington,_West_Virginia
The Parkersburg News and Sentinel	WV	/wiki/Parkersburg,_West_Virginia
The Intelligencer	WV	http://www.theintelligencer.net
Wheeling News-Register	WV	http://www.news-register.net
The Post-Crescent	WI	/wiki/Gannett
Ashland Daily Press	WI	/wiki/Heartland_Publications
Baraboo News Republic	WI	/wiki/Capital_Newspapers
Beloit Daily News	WI	http://www.beloitdailynews.com/
Kenosha News	WI	http://www.kenoshanews.com
La Crosse Tribune	WI	/wiki/Lee_Enterprises
Grant County Herald Independent	WI	/w/index.php?title=Morris_Newspaper_Corp.&action=edit&redlink=1
The Badger Herald	WI	http://www.badgerherald.com/
Capital Times	WI	/wiki/Capital_Newspapers
The Daily Cardinal	WI	http://www.dailycardinal.com
Wisconsin State Journal	WI	/wiki/Capital_Newspapers
Manitowoc Herald Times Reporter	WI	/wiki/Gannett
The Star News	WI	/w/index.php?title=TP_Printing&action=edit&redlink=1
Shepherd Express	WI	http://www.shepherd-express.com
UWM Post	WI	http://www.uwmpost.com
Mukwonago Chief	WI	/w/index.php?title=Mukwonago_Publications&action=edit&redlink=1
Oshkosh Northwestern	WI	/wiki/Gannett
Portage Daily Register	WI	/wiki/Capital_Newspapers
Rhinelander Daily News	WI	/w/index.php?title=Northern_Lakes_Publishing&action=edit&redlink=1
Westosha Report	WI	/w/index.php?title=Southern_Lakes_Newspapers&action=edit&redlink=1
Watertown Daily Times	WI	http://www.wdtimes.com/
Wausau Daily Herald	WI	/wiki/Gannett
Wisconsin Rapids Daily Tribune	WI	/wiki/Gannett
Waushara Argus	WI	http://www.wausharaargus.com/
Casper Star-Tribune	WY	http://www.trib.com
Wyoming Tribune Eagle	WY	/wiki/Cheyenne,_Wyoming
Laramie Boomerang	WY	/wiki/Laramie,_Wyoming
Rock Springs Daily Rocket-Miner	WY	http://www.rocketminer.com
